name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
21,2017,420000,60000,3,1,0,1,26.6,998,58.16,5.0
30,2016,509999,80000,2,1,0,2,23.59,1364,67.05,5.0
30,2015,905000,110000,2,1,0,1,12.99,2494,100.6,7.0
21,2011,140000,72000,1,1,0,2,19.7,796,46.3,5.0
30,2006,300000,140000,2,1,0,2,12.8,2494,102.0,8.0
21,2015,300000,80000,1,1,0,2,18.5,1197,85.8,5.0
21,2010,225000,120000,2,1,0,2,19.3,1248,73.9,5.0
30,2015,860000,90000,2,1,0,2,12.99,2494,100.6,8.0
27,2012,400000,100000,2,1,0,2,20.46,1461,83.8,5.0
21,2009,190000,90000,1,1,0,3,17.5,1298,85.8,5.0
11,2013,350000,140000,2,1,0,3,25.8,1498,98.6,5.0
5,2010,75000,120000,1,1,0,1,18.0,995,62.0,5.0
21,2019,860000,35000,2,1,1,1,24.3,1248,88.5,5.0
21,2014,250000,50000,1,1,0,2,23.95,998,67.05,5.0
12,2017,700000,82000,2,1,0,1,24.8,1396,88.7,5.0
21,2014,399000,70000,2,1,0,3,25.2,1248,74.0,5.0
21,2016,320000,90000,1,1,0,1,18.5,1197,85.8,5.0
30,2015,2000000,60000,2,1,1,1,12.55,2982,168.5,7.0
28,2014,1100000,79000,2,1,0,2,20.6,1968,141.0,5.0
30,2011,750000,291000,2,1,0,2,12.8,2494,102.0,7.0
30,2010,750000,250000,2,1,0,2,12.8,2494,102.0,7.0
20,2018,530000,20000,2,1,0,1,15.96,2523,63.0,9.0
21,2017,750000,53000,2,1,0,1,28.09,1248,88.5,5.0
24,2017,560000,21500,1,1,1,1,19.34,1198,76.0,5.0
29,2017,450000,89000,2,1,0,1,27.28,1047,69.0,5.0
21,2013,459999,35000,1,1,0,2,19.1,1197,85.8,5.0
21,2013,235000,43000,1,1,0,2,19.0,998,67.1,5.0
12,2009,180000,80000,1,1,0,2,17.92,1086,62.1,5.0
12,2007,140000,80000,1,1,0,2,17.8,1086,63.0,5.0
12,2014,620000,110000,2,1,0,1,22.54,1396,88.73,5.0
12,2012,190000,100000,1,1,0,1,21.1,814,55.2,5.0
12,2018,380000,25000,1,1,0,1,21.1,814,55.2,5.0
10,2019,1145000,20000,2,1,0,1,23.0,1498,98.96,5.0
29,2017,540000,70000,2,1,0,1,22.95,1248,74.0,5.0
30,2011,800000,197000,2,1,0,1,12.8,2494,102.0,7.0
21,2006,150000,100000,1,1,0,2,14.0,1061,64.0,5.0
21,1995,55000,70000,1,1,0,1,16.1,796,37.0,4.0
20,2015,919999,140000,2,1,0,1,16.0,2179,140.0,7.0
21,2009,135000,50000,1,1,0,1,19.7,796,46.3,5.0
29,2017,340000,40300,1,1,0,1,23.84,1199,84.0,5.0
30,2010,525000,120000,2,1,0,2,12.8,2494,102.0,8.0
21,2016,411000,25000,1,1,0,2,23.1,998,67.04,5.0
21,2010,150000,155000,1,1,0,3,18.9,998,67.1,5.0
11,2015,575000,50000,1,1,1,1,19.0,1199,88.7,5.0
12,2017,595000,30030,1,2,0,1,18.6,1197,81.83,5.0
12,2017,525000,29029,1,2,0,1,19.1,1197,82.0,5.0
21,2012,335000,72072,2,2,0,1,21.1,1248,73.9,5.0
10,2012,300000,54000,2,1,0,1,20.0,1399,68.0,5.0
12,2012,415000,82082,2,2,0,1,22.54,1396,88.73,5.0
20,2016,925000,48000,2,1,0,2,16.0,2179,140.0,7.0
21,2016,750000,20000,1,1,0,1,17.5,1373,91.1,7.0
12,2018,1150000,49000,2,1,1,1,22.0,1582,126.2,5.0
7,2015,260000,35000,1,1,0,3,19.44,1198,67.0,7.0
21,2017,260000,67000,3,1,0,1,33.44,796,40.3,4.0
21,2011,347000,80600,2,1,0,1,19.3,1248,73.9,5.0
12,2013,195000,58609,1,1,0,2,21.1,814,55.2,5.0
8,2016,265000,33003,1,1,0,1,15.7,1172,67.0,5.0
21,2016,320000,43000,3,1,0,2,26.6,998,58.16,5.0
12,2016,590000,16500,1,1,0,1,18.6,1197,81.83,5.0
30,2012,650000,138000,2,1,0,2,12.8,2494,102.0,8.0
20,2013,509999,165500,2,1,0,2,14.0,2523,75.0,9.0
21,2011,350000,120000,2,1,0,2,19.3,1248,73.9,5.0
29,2018,749000,30000,2,1,0,1,21.5,1497,108.5,5.0
29,2010,150000,70000,2,1,0,2,19.09,1396,69.0,5.0
21,2003,58000,170000,1,1,0,3,17.3,993,60.0,5.0
20,2011,200000,120000,2,1,0,3,21.0,1461,64.1,5.0
29,2014,240000,168000,2,1,0,2,22.3,1248,74.0,5.0
11,2017,515000,60000,2,1,0,2,25.8,1498,98.6,5.0
21,2008,145000,120000,1,1,0,2,19.7,796,46.3,5.0
21,2016,450000,5800,1,1,0,2,20.51,998,67.04,5.0
21,2010,179000,68700,1,1,0,3,19.0,998,66.1,5.0
12,2007,220000,108000,1,1,0,3,13.9,1599,103.2,5.0
29,2020,500000,40000,1,1,0,1,17.57,1193,88.7,5.0
10,2009,190000,100000,2,1,0,2,17.8,1399,67.0,5.0
5,2015,200000,40000,2,1,0,1,25.44,936,56.3,5.0
10,2018,850000,90000,1,1,0,1,17.0,1497,121.36,5.0
31,2011,270000,60000,1,1,0,2,16.47,1198,73.9,5.0
12,2016,335000,17000,1,1,0,1,21.1,814,55.2,5.0
21,2018,459999,5000,1,1,0,1,20.51,998,67.04,5.0
21,2017,710000,60000,2,1,0,1,24.3,1248,88.5,5.0
21,2015,330000,140000,2,1,0,2,26.59,1248,74.0,5.0
15,2017,1515000,15000,2,1,0,1,17.1,1956,170.0,5.0
29,2018,750000,25000,1,1,0,1,17.0,1198,108.5,5.0
5,2016,160000,50000,1,1,0,2,16.2,995,62.1,5.0
5,2016,215000,60000,2,1,0,2,25.44,936,56.3,5.0
29,2012,60000,40000,1,1,0,2,25.4,624,38.0,4.0
21,2014,480000,72000,1,1,0,1,19.1,1197,85.8,5.0
29,2012,140000,195000,2,1,0,2,21.12,1248,88.8,5.0
12,2012,200000,70000,1,1,0,1,21.1,814,55.2,5.0
24,2013,400000,83000,2,1,0,1,23.08,1461,63.1,5.0
12,2012,180000,100000,1,1,0,2,21.1,814,55.2,5.0
21,2015,550000,25000,1,1,0,1,20.4,1197,81.8,5.0
21,2016,550000,50000,2,1,0,1,25.2,1248,74.0,5.0
21,2012,550000,67000,2,1,0,1,20.77,1248,88.76,7.0
21,2011,270000,30000,1,1,0,1,19.0,998,67.1,5.0
27,2013,315000,85000,2,1,0,1,23.08,1461,63.12,5.0
20,2018,875000,25000,2,1,0,1,16.55,2498,105.0,6.0
30,2007,400000,170000,2,1,0,1,12.8,2494,102.0,8.0
20,2014,540000,110000,2,1,0,1,14.0,2523,75.0,8.0
21,2017,350000,60000,3,1,0,1,26.6,998,58.16,5.0
12,2011,360000,80000,2,1,0,2,22.32,1582,126.32,5.0
21,2014,300000,31000,1,1,0,1,20.51,998,67.04,5.0
12,2014,350000,100000,2,1,0,1,24.0,1120,70.0,5.0
20,2016,650000,130000,2,1,0,1,17.45,1493,100.0,7.0
21,2016,350000,20000,1,1,0,1,20.51,998,67.04,5.0
10,2017,700000,60000,2,1,0,1,22.77,1498,98.59,5.0
21,2013,415000,102996,2,1,0,2,23.4,1248,74.0,5.0
20,2019,1460000,5000,2,1,0,1,17.3,1497,121.0,7.0
29,2017,830000,35000,2,1,0,1,21.5,1497,108.5,5.0
7,2018,430000,5000,1,1,0,2,20.63,1198,67.0,5.0
10,2017,850000,60000,2,1,0,1,22.77,1498,98.59,5.0
21,2017,650000,70000,1,1,0,1,20.85,1197,83.14,5.0
12,2008,120000,120000,2,1,0,2,16.8,1493,110.0,5.0
20,2016,730000,65100,2,1,0,2,18.49,1493,100.0,7.0
21,2019,525000,20000,1,1,1,1,20.89,1197,81.8,5.0
12,2015,600000,108000,2,1,0,1,21.19,1396,88.73,5.0
21,2019,500000,15000,1,1,0,1,21.21,1197,81.8,5.0
12,2009,150000,77000,1,1,0,1,17.92,1086,62.1,5.0
21,2015,409999,18500,1,1,0,1,20.51,998,67.04,5.0
20,2016,625000,120000,2,1,0,1,18.49,1493,100.0,7.0
27,2015,290000,15200,1,1,0,1,25.17,799,53.3,5.0
11,2015,500000,35000,1,1,0,1,17.3,1497,117.3,7.0
12,2011,475000,80000,2,1,0,1,22.32,1582,126.32,5.0
12,2013,190000,70000,1,1,0,1,21.1,814,55.2,5.0
20,2014,750000,80000,2,1,0,2,15.1,2179,140.0,7.0
24,2014,525000,120000,2,1,0,2,19.01,1461,108.5,5.0
5,2012,495000,82000,2,1,0,3,17.3,1998,163.7,5.0
12,2015,550000,60000,2,1,0,1,22.54,1396,88.73,5.0
20,2012,595000,129000,2,1,0,3,15.1,2179,140.0,7.0
8,2015,550000,67000,2,1,0,1,21.2,1248,75.0,5.0
30,2015,2000000,120000,2,1,0,1,13.0,2494,142.0,7.0
29,2010,400000,120000,2,1,0,4,13.93,2179,138.03,7.0
8,2015,500000,96500,2,1,0,1,20.5,1248,91.72,5.0
21,2017,340000,52412,1,2,0,1,18.9,998,67.1,5.0
20,2012,480000,85472,2,2,0,1,12.05,2179,120.0,8.0
10,2013,480000,87452,2,2,0,2,22.77,1498,98.59,5.0
10,2018,750000,17000,2,1,0,1,23.0,1498,98.96,5.0
21,2008,100000,66530,1,1,0,2,18.9,1061,67.0,5.0
12,2013,290000,40000,1,1,0,1,18.5,1197,82.85,5.0
8,2015,425000,96500,2,1,0,1,20.5,1248,91.72,5.0
11,2010,285000,79000,1,1,0,1,16.8,1497,116.3,5.0
20,2016,625000,50000,2,1,0,1,18.49,1493,100.0,7.0
8,2012,170000,60000,2,1,0,2,20.3,1248,75.0,5.0
29,2018,459999,35000,1,1,0,1,17.57,1193,88.7,5.0
8,2015,450000,120000,2,1,0,1,20.5,1248,91.72,5.0
21,2019,650000,10000,1,1,1,1,21.21,1197,81.8,5.0
12,2017,600000,15000,1,1,0,1,17.19,1197,81.86,5.0
21,2013,178000,70000,3,1,0,2,30.46,796,47.3,5.0
21,2016,300000,5000,1,1,0,1,22.74,796,47.3,5.0
21,2009,150000,40000,1,1,0,1,19.7,796,46.3,5.0
12,2019,590000,10000,1,1,0,1,18.6,1197,81.86,5.0
12,2016,310000,25000,1,1,0,1,21.1,814,55.2,5.0
29,2017,400000,53000,1,1,0,1,17.57,1193,88.7,5.0
20,2014,520000,110000,2,1,0,2,12.05,2179,120.0,9.0
2,2013,300000,200000,2,1,0,2,20.07,1461,75.0,8.0
20,2019,1000000,22000,1,1,0,1,17.0,1197,110.0,5.0
21,2003,65000,70000,1,1,0,4,18.9,998,67.1,5.0
11,2015,509999,75000,2,1,0,2,25.8,1498,98.6,5.0
21,2012,221000,70000,1,1,0,1,18.9,998,67.1,5.0
31,2014,390000,64000,1,1,0,3,15.04,1598,103.2,5.0
21,2002,350000,60000,1,1,0,1,11.96,1298,80.0,8.0
21,2009,195000,40000,1,1,0,1,19.7,796,46.3,5.0
3,2010,1750000,110000,2,1,1,2,12.07,2967,241.4,7.0
20,2013,600000,60000,2,1,0,1,12.05,2179,120.0,8.0
12,2015,615000,72000,2,1,0,1,22.54,1396,88.73,5.0
12,2013,350000,70000,2,1,0,2,21.9,1396,88.76,5.0
5,2012,140000,75000,2,1,0,1,25.44,936,57.6,5.0
12,2017,650000,32331,2,1,0,2,22.54,1396,88.73,5.0
12,2016,1100000,70000,2,1,0,1,19.67,1582,126.2,5.0
12,2010,285000,80000,2,1,0,2,23.0,1396,90.0,5.0
5,2011,190000,20000,1,1,0,2,18.0,995,62.0,5.0
24,2012,350000,110000,1,1,0,1,16.95,1498,97.7,5.0
12,2014,400000,40000,1,1,0,2,18.9,1197,82.0,5.0
30,2016,2100000,40000,1,1,1,1,10.75,2694,163.7,7.0
12,2015,434999,90000,1,1,0,2,18.6,1197,81.83,5.0
21,2014,450000,50000,1,1,0,2,19.1,1197,85.8,5.0
6,2001,45000,137000,1,1,0,1,18.5,796,53.0,5.0
12,2015,450000,60000,1,1,0,1,18.6,1197,81.83,5.0
21,2017,580000,30000,2,1,0,1,25.2,1248,74.0,5.0
12,2016,900000,98000,2,1,0,1,19.67,1582,126.2,5.0
21,2016,750000,50000,2,1,0,1,24.52,1248,88.5,7.0
29,2009,140000,120000,2,1,0,3,19.09,1396,69.0,5.0
12,2017,525000,30000,1,1,0,1,18.9,1197,81.86,5.0
29,2009,114999,120000,2,1,0,3,19.09,1396,69.0,5.0
29,2016,399000,40000,1,1,0,1,23.84,1199,84.0,5.0
29,2012,275000,90000,2,1,0,2,19.0,1405,71.0,5.0
12,2011,340000,80000,2,1,0,2,21.9,1396,90.0,5.0
12,2012,222000,120000,4,1,0,1,21.1,814,55.2,5.0
20,2013,850000,200000,2,1,1,1,11.18,2696,184.0,7.0
29,2007,70000,110000,2,1,0,2,17.2,1396,53.5,5.0
29,2017,430000,38000,1,1,0,2,23.84,1199,84.0,5.0
29,2017,430000,35000,1,1,0,2,23.84,1199,84.0,5.0
21,2014,320000,70000,1,1,0,1,20.51,998,67.04,5.0
27,2012,500000,120000,2,1,0,2,21.8,1461,78.0,5.0
27,2012,500000,110000,2,1,0,2,19.01,1461,108.45,5.0
29,2010,229999,140000,2,1,0,1,18.4,1248,75.0,5.0
20,2009,600000,155000,2,1,1,2,11.79,2179,120.0,8.0
27,2017,500000,80000,2,1,0,2,23.08,1461,63.1,5.0
20,2010,315000,120000,2,1,0,2,13.6,2523,63.0,7.0
21,2011,265000,80000,1,1,0,1,18.9,998,67.1,5.0
10,2015,350000,110000,2,1,0,2,25.83,1498,99.0,5.0
29,2012,200000,230000,2,1,0,1,23.57,1396,70.0,5.0
29,2011,114999,172000,2,1,0,2,17.88,1396,52.8,5.0
12,2014,425000,25000,1,1,0,1,18.6,1197,81.83,5.0
10,2019,900000,35000,2,1,0,1,23.0,1498,98.96,5.0
20,2014,550000,126000,2,1,0,1,12.05,2179,120.0,7.0
11,2018,900000,30000,2,1,0,1,25.5,1498,98.6,5.0
12,2011,165000,97000,1,1,0,3,19.81,1086,68.05,5.0
12,2016,850000,120000,2,1,1,1,19.08,1582,126.2,5.0
12,2016,850000,120000,2,1,0,1,23.9,1582,126.32,5.0
20,2014,550000,80000,2,1,0,2,16.55,2498,105.0,6.0
21,2011,500000,60000,2,1,0,2,19.3,1248,73.9,5.0
21,2018,630000,15000,1,1,0,1,21.21,1197,81.8,5.0
12,2011,160000,60000,1,1,0,1,19.81,1086,68.05,5.0
11,2015,670000,60000,2,1,0,1,25.1,1498,98.6,5.0
21,2014,430000,90000,2,1,0,1,22.9,1248,74.0,5.0
12,2015,375000,30000,1,1,0,1,19.1,1197,82.0,5.0
12,2016,650000,35000,1,1,0,1,18.6,1197,81.83,5.0
21,2016,500000,35000,2,1,0,1,26.59,1248,74.0,5.0
21,2016,500000,35000,2,1,0,1,26.59,1248,74.0,5.0
20,2017,1350000,25000,2,1,0,1,16.0,2179,140.0,7.0
31,2018,600000,40000,2,1,0,1,21.66,1498,108.62,5.0
12,2017,1200000,25000,2,1,0,1,19.67,1582,126.2,5.0
4,2013,3750000,56000,2,2,1,1,11.2,2993,241.0,4.0
21,2018,795000,41779,1,2,0,1,21.21,1197,81.8,5.0
11,2016,625000,54000,1,2,0,1,18.7,1199,88.7,5.0
22,2016,2900000,31000,2,2,1,1,13.0,2143,204.0,5.0
21,2017,625000,37000,2,1,1,1,26.8,1248,74.0,5.0
5,2011,440000,90000,2,1,1,2,18.1,1991,147.9,4.0
30,2018,1400000,13534,1,2,0,1,14.28,1798,138.03,5.0
30,2017,1450000,7000,1,2,1,2,14.53,1794,138.1,5.0
22,2017,2700000,23000,2,2,1,1,17.9,2143,136.0,5.0
12,2017,550000,23456,1,2,0,1,18.9,1197,82.0,5.0
30,2019,1925000,43000,2,2,1,1,11.36,2755,171.5,8.0
20,2015,1225000,39000,2,2,0,1,16.0,2179,140.0,7.0
11,2017,700000,15000,1,1,0,1,17.5,1199,88.7,5.0
21,2013,530000,40000,2,1,0,1,23.4,1248,74.0,5.0
16,2020,1900000,5000,2,2,1,1,17.8,1493,113.4,5.0
21,2017,844999,70000,2,2,0,1,28.09,1248,88.5,5.0
28,2016,650000,99000,2,2,1,1,21.66,1498,103.52,5.0
21,2018,750000,15000,1,2,0,1,22.0,1197,81.8,5.0
4,2018,6000000,28156,2,2,1,1,17.09,2993,261.4,4.0
11,2015,610000,30000,1,2,0,1,18.7,1199,88.7,5.0
5,2010,150000,70000,1,1,0,1,18.6,1199,79.4,5.0
21,2014,475000,40000,1,1,0,1,19.1,1197,85.8,5.0
20,2008,375000,136500,2,1,0,4,12.7,2609,120.0,8.0
20,2016,425000,70000,2,1,0,2,25.32,1198,77.0,6.0
11,2015,800000,90000,2,1,0,2,25.1,1498,98.6,5.0
21,1996,40000,32000,1,1,0,2,16.1,796,37.0,4.0
21,2018,509999,8000,1,1,1,2,20.51,998,67.0,5.0
30,2015,387000,170000,2,1,0,1,23.59,1364,67.04,5.0
21,2014,235000,25000,1,1,0,1,22.74,796,47.3,5.0
29,2000,95000,120000,2,1,0,4,12.2,1948,68.0,10.0
21,2010,340000,110000,2,1,0,3,17.8,1248,75.0,5.0
20,2016,1000000,100000,2,1,0,1,16.0,2179,140.0,7.0
10,2009,160000,115000,2,1,0,2,13.8,1399,68.0,5.0
20,2008,365000,120000,2,1,0,4,12.7,2609,120.0,8.0
28,2011,300000,265000,2,1,0,2,20.86,1199,75.0,5.0
21,2008,260000,90000,2,1,0,2,17.8,1248,75.0,5.0
11,2018,860000,40000,1,1,1,1,18.2,1199,88.7,5.0
12,2008,114999,55000,1,1,0,2,13.9,1599,103.2,5.0
21,2007,100000,90000,1,1,0,2,19.7,796,46.3,5.0
31,2014,565000,111000,2,1,0,1,20.34,1498,103.2,5.0
20,2013,450000,120000,2,1,0,2,11.68,2498,112.0,7.0
21,2017,625000,15000,1,1,0,1,21.4,1197,83.1,5.0
21,2016,280000,30000,1,1,0,2,22.74,796,47.3,5.0
21,2017,330000,50000,1,1,0,1,23.95,998,67.05,5.0
12,2015,1300000,40000,2,1,0,1,19.67,1582,126.2,5.0
29,2008,65000,50000,1,1,0,2,15.3,1396,70.0,5.0
29,2018,480000,45000,1,1,0,2,23.84,1199,84.0,5.0
29,2016,400000,35000,2,1,0,2,27.28,1047,69.0,5.0
29,2009,500000,80000,2,1,0,1,13.93,2179,138.0,7.0
20,2012,320000,120000,2,1,0,1,11.68,2498,112.0,7.0
20,2014,750000,90000,2,1,0,2,15.1,2179,140.0,7.0
20,2017,620000,100000,2,1,0,1,16.5,1493,70.0,7.0
21,2011,300000,120000,2,1,0,3,19.3,1248,73.9,5.0
12,2018,1405000,15000,1,1,0,1,15.8,1591,121.3,5.0
21,2017,282000,15000,1,1,0,1,24.7,796,47.3,5.0
21,2017,700000,15000,1,1,1,1,21.21,1197,81.8,5.0
10,2017,700000,70000,2,1,0,1,25.83,1498,99.0,5.0
10,2015,600000,135000,2,1,0,1,22.77,1498,98.59,5.0
28,2012,290000,80000,2,1,0,2,20.5,1598,103.5,5.0
5,2011,430000,80000,2,1,1,2,18.1,1991,147.9,4.0
12,2017,575000,19000,1,1,0,1,18.6,1197,81.83,5.0
12,2017,875000,42000,1,1,0,1,15.29,1591,121.3,5.0
21,2010,180000,77000,1,1,0,1,18.9,998,67.1,5.0
21,2012,229999,120000,2,1,0,1,23.2,1248,73.94,5.0
30,2019,800000,10000,1,1,1,1,19.56,1197,81.8,5.0
5,2009,60000,110000,1,1,0,3,16.5,995,63.0,5.0
21,2009,150000,110000,1,1,0,1,15.0,1586,104.68,5.0
29,2007,100000,90000,2,1,0,3,23.57,1396,70.0,5.0
12,2015,900000,90000,1,1,0,1,15.29,1591,121.3,5.0
12,2018,850000,50000,2,1,0,1,22.54,1396,88.73,5.0
5,2014,220000,50000,2,1,0,1,25.44,936,56.3,5.0
21,2014,250000,40000,1,1,0,2,22.74,796,47.3,5.0
29,2012,125000,120000,2,1,0,1,22.3,1248,74.0,5.0
12,2018,1200000,27000,1,1,0,1,15.8,1591,121.3,5.0
29,2013,250000,100000,2,1,0,1,23.57,1396,70.0,5.0
12,2014,440000,70000,2,1,0,2,22.54,1396,88.73,5.0
29,2017,400000,40000,1,1,0,1,23.84,1199,84.0,5.0
21,2002,50000,62000,1,1,0,1,16.1,796,37.0,4.0
12,2018,1000000,10000,1,1,0,1,17.0,1591,121.3,5.0
11,2014,600000,160000,2,1,0,1,25.1,1498,98.6,5.0
12,2010,250000,60000,1,1,0,1,17.0,1197,80.0,5.0
20,2009,310000,110000,2,1,0,1,13.6,2523,63.0,7.0
21,2005,120000,60000,1,1,0,4,18.9,998,67.1,5.0
20,2014,390000,78000,2,1,0,1,11.68,2498,112.0,7.0
12,2019,458000,30000,1,1,0,1,20.3,1086,68.0,5.0
10,2018,950000,20000,2,1,0,1,23.0,1498,98.96,5.0
21,2017,650000,21000,1,1,0,1,22.0,1197,81.8,5.0
21,2013,400000,70000,2,1,0,1,22.9,1248,74.0,5.0
12,2015,400000,70000,1,1,1,2,18.9,1197,82.0,5.0
21,2006,100000,42500,1,1,0,1,19.7,796,46.3,5.0
12,2012,350000,25000,1,1,0,1,20.36,1197,78.9,5.0
29,2013,450000,80000,2,1,0,2,13.7,2197,138.1,7.0
20,2006,350000,90000,2,1,0,1,12.7,2609,116.6,8.0
31,2010,250000,80000,2,1,0,4,22.07,1199,73.9,5.0
20,2013,450000,146000,2,1,0,2,15.96,2523,62.1,7.0
21,2013,157000,47200,1,1,0,3,16.1,796,37.0,4.0
20,2018,1500000,60000,2,1,0,1,15.1,2179,152.87,7.0
20,2018,1500000,60000,2,1,0,1,15.1,2179,152.87,7.0
29,2007,75000,100000,1,1,0,2,15.3,1193,65.3,5.0
5,2010,280000,100000,2,1,0,2,14.8,2499,80.0,10.0
12,2015,600000,35000,1,1,0,1,18.6,1197,81.83,5.0
29,2012,250999,120000,2,1,0,4,15.3,2956,83.8,7.0
30,2010,350000,80000,1,1,0,2,12.5,1794,132.0,5.0
27,2016,300000,34000,1,1,0,1,23.01,999,67.0,5.0
27,2017,819999,50000,2,1,0,1,19.87,1461,83.8,5.0
29,2010,409999,100000,2,1,0,2,19.61,1405,70.0,5.0
12,2008,275000,52000,1,1,0,2,13.9,1599,103.2,5.0
21,2013,497000,110000,2,1,0,1,20.77,1248,88.76,7.0
12,2015,500000,70000,1,1,0,1,18.6,1197,81.83,5.0
20,2006,170000,120000,2,1,0,2,14.0,2523,83.0,7.0
10,2016,515000,68609,2,2,0,1,22.7,1498,89.84,5.0
10,2018,925000,33360,2,2,0,1,22.77,1498,98.59,5.0
20,2019,1460000,5000,2,1,0,1,17.3,1497,121.0,7.0
13,2019,2700000,10000,2,1,1,1,13.8,2999,174.57,7.0
29,2017,830000,35000,2,1,0,1,21.5,1497,108.5,5.0
10,2019,975000,30000,2,1,0,1,23.0,1498,98.96,5.0
10,2018,620000,15000,1,1,0,1,20.4,1194,94.93,5.0
24,2019,860000,14317,1,2,0,1,14.23,1498,104.55,5.0
7,2018,430000,5000,1,1,0,2,20.63,1198,67.0,5.0
11,2019,1227000,5000,1,1,1,1,18.0,1497,117.6,5.0
11,2017,860000,28000,1,1,0,1,17.8,1497,117.3,5.0
10,2018,950000,40000,2,1,0,1,23.0,1498,98.96,5.0
10,2012,225000,87237,2,2,0,2,20.0,1399,68.05,5.0
5,2011,500000,99500,2,1,0,3,11.5,1991,147.9,7.0
10,2017,500000,62960,2,2,0,1,25.83,1498,99.0,5.0
19,2019,1700000,16500,1,2,1,1,13.96,1451,141.0,5.0
21,2014,545000,110000,2,1,0,1,20.77,1248,88.76,7.0
21,2011,400000,72000,2,1,0,1,22.9,1248,74.0,5.0
21,2018,650000,50000,2,1,0,1,28.4,1248,74.02,5.0
12,2008,114999,55000,1,1,0,2,13.9,1599,103.2,5.0
21,2015,562000,60000,2,1,0,1,27.39,1248,74.0,5.0
29,2002,96000,120000,2,1,0,1,14.07,2956,83.1,7.0
14,2017,2711000,9000,2,2,1,1,13.6,1999,177.0,5.0
18,2019,5150000,20000,1,2,1,1,22.37,2487,214.56,5.0
14,2017,3200000,45000,2,2,1,1,19.33,1999,177.0,5.0
29,2015,503000,110000,2,1,0,1,14.1,2179,147.94,7.0
32,2019,3800000,20000,2,1,1,1,18.0,1969,190.0,5.0
30,2016,2000000,68089,1,3,1,1,19.16,2494,157.7,5.0
21,2013,225000,58343,1,3,0,1,21.79,998,67.05,5.0
21,2018,740000,38817,2,2,0,1,27.39,1248,74.0,5.0
11,2016,550000,56494,1,3,0,1,18.2,1199,88.7,5.0
30,2013,750000,79328,2,3,0,2,12.99,2494,100.6,7.0
21,2019,650000,5621,1,3,1,1,22.0,1197,81.8,5.0
30,2017,625000,25538,1,3,0,1,16.78,1496,88.73,5.0
21,2018,600000,69779,1,2,1,1,22.0,1197,81.8,5.0
12,2017,450000,56290,2,2,0,1,24.0,1186,73.97,5.0
4,2019,5400000,7500,2,2,1,1,16.78,1995,190.0,5.0
4,2019,5500000,8500,2,2,1,1,16.78,1995,190.0,5.0
11,2019,779000,7032,1,3,1,1,19.0,1199,88.76,5.0
28,2016,645000,11000,1,2,1,1,14.3,1598,103.5,5.0
32,2018,2475000,2000,2,2,1,1,16.8,1984,150.0,5.0
14,2017,2711000,9000,2,2,1,1,13.6,1999,177.0,5.0
18,2019,5150000,20000,1,2,1,1,22.37,2487,214.56,5.0
14,2017,3200000,45000,2,2,1,1,19.33,1999,177.0,5.0
29,2015,503000,110000,2,1,0,1,14.1,2179,147.94,7.0
32,2019,3800000,20000,2,1,1,1,18.0,1969,190.0,5.0
30,2016,2000000,68089,1,3,1,1,19.16,2494,157.7,5.0
21,2013,225000,58343,1,3,0,1,21.79,998,67.05,5.0
21,2018,740000,38817,2,2,0,1,27.39,1248,74.0,5.0
11,2016,550000,56494,1,3,0,1,18.2,1199,88.7,5.0
30,2013,750000,79328,2,3,0,2,12.99,2494,100.6,7.0
21,2019,650000,5621,1,3,1,1,22.0,1197,81.8,5.0
30,2017,625000,25538,1,3,0,1,16.78,1496,88.73,5.0
21,2018,600000,69779,1,2,1,1,22.0,1197,81.8,5.0
12,2017,450000,56290,2,2,0,1,24.0,1186,73.97,5.0
4,2019,5400000,7500,2,2,1,1,16.78,1995,190.0,5.0
4,2019,5500000,8500,2,2,1,1,16.78,1995,190.0,5.0
11,2019,779000,7032,1,3,1,1,19.0,1199,88.76,5.0
28,2016,645000,11000,1,2,1,1,14.3,1598,103.5,5.0
32,2018,2475000,2000,2,2,1,1,16.8,1984,150.0,5.0
23,1999,155000,100000,2,1,0,3,14.8,1998,68.0,5.0
14,2017,2711000,9000,2,2,1,1,13.6,1999,177.0,5.0
18,2019,5150000,20000,1,2,1,1,22.37,2487,214.56,5.0
14,2017,3200000,45000,2,2,1,1,19.33,1999,177.0,5.0
29,2015,503000,110000,2,1,0,1,14.1,2179,147.94,7.0
32,2019,3800000,20000,2,1,1,1,18.0,1969,190.0,5.0
30,2016,2000000,68089,1,3,1,1,19.16,2494,157.7,5.0
21,2013,225000,58343,1,3,0,1,21.79,998,67.05,5.0
21,2018,740000,38817,2,2,0,1,27.39,1248,74.0,5.0
11,2016,550000,56494,1,3,0,1,18.2,1199,88.7,5.0
30,2013,750000,79328,2,3,0,2,12.99,2494,100.6,7.0
21,2019,650000,5621,1,3,1,1,22.0,1197,81.8,5.0
30,2017,625000,25538,1,3,0,1,16.78,1496,88.73,5.0
21,2018,600000,69779,1,2,1,1,22.0,1197,81.8,5.0
12,2017,450000,56290,2,2,0,1,24.0,1186,73.97,5.0
4,2019,5400000,7500,2,2,1,1,16.78,1995,190.0,5.0
4,2019,5500000,8500,2,2,1,1,16.78,1995,190.0,5.0
